14/Aug/2024,Oil & Natural Gas Corporation Ltd.,ONGC,1925.00,Crude Oil,Oil Exploration,Large Cap,328.15,-2.31,124543650.00,-2.50,0.49,0.59,80572800.00,40353775.00,0.50,0.00,LongCover,"ONGC,"
14/Aug/2024,ICICI Lombard General Insurance Company Ltd.,ICICIGI,500.00,Finance,Insurance,Mid Cap,1977.95,1.58,3996500.00,-2.49,0.95,0.95,967000.00,654500.00,0.68,0.00,ShortCover,"ICICIGI,"
14/Aug/2024,Manappuram Finance Ltd.,MANAPPURAM,3000.00,Finance,Finance - NBFC,Small Cap,201.51,-2.52,67947000.00,-2.48,1.46,1.25,16884000.00,9492000.00,0.56,0.02,AggressiveLongCover,"MANAPPURAM,"
14/Aug/2024,Sun TV Network Ltd.,SUNTV,1500.00,Media & Entertainment,TV Broadcasting & Software Production,Small Cap,813.10,-0.81,9693000.00,-2.45,0.37,0.50,6729000.00,2698500.00,0.40,0.02,LongCover,"SUNTV,"
14/Aug/2024,DLF Ltd.,DLF,825.00,Realty,Construction - Real Estate,Large Cap,821.65,0.96,38188425.00,-2.44,1.14,1.40,17356350.00,11711700.00,0.67,-0.01,AggressiveShortCover,"DLF,"
14/Aug/2024,Godrej Consumer Products Ltd.,GODREJCP,500.00,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,1371.10,-1.25,9732000.00,2.34,1.18,1.65,3271000.00,1223000.00,0.37,0.01,AggressiveNewShort,"GODREJCP,"
14/Aug/2024,Power Finance Corporation Ltd.,PFC,1300.00,Finance,Finance Term Lending,Large Cap,484.65,0.41,50926200.00,-2.28,0.57,0.72,36292100.00,21643700.00,0.60,0.01,ShortCover,"PFC,"
14/Aug/2024,Indiamart Intermesh Ltd.,INDIAMART,300.00,Information Technology,e-Commerce,Small Cap,2673.35,-0.97,1728900.00,-2.26,1.01,1.21,2151300.00,1271700.00,0.59,0.02,AggressiveLongCover,"INDIAMART,"
14/Aug/2024,Bandhan Bank Ltd.,BANDHANBNK,2800.00,Banking,Bank - Private,Mid Cap,189.99,-1.36,103633600.00,-2.10,1.09,1.06,40292000.00,26961200.00,0.67,0.01,AggressiveLongCover,"BANDHANBNK,"
14/Aug/2024,Adani Enterprises Ltd.,ADANIENT,300.00,Trading,Trading,Large Cap,3040.10,-1.68,21758400.00,2.08,0.36,0.26,12996000.00,10230300.00,0.79,-0.04,NewShort,"ADANIENT,"
14/Aug/2024,Dabur India Ltd.,DABUR,1250.00,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,604.40,-0.24,17418750.00,-2.05,1.02,0.92,13257500.00,5562500.00,0.42,0.02,LongCover,"DABUR,"
14/Aug/2024,Cummins India Ltd.,CUMMINSIND,300.00,Automobile & Ancillaries,Diesel Engines,Mid Cap,3724.45,0.52,4417200.00,-2.02,0.34,0.47,1726500.00,1687200.00,0.98,0.13,ShortCover,"CUMMINSIND,"
14/Aug/2024,ITC Ltd.,ITC,1600.00,Fast Moving Consumer Goods,Cigarettes/Tobacco,Large Cap,492.20,0.45,109134400.00,-1.94,0.80,0.70,73736000.00,29795200.00,0.40,-0.02,ShortCover,"ITC,"
14/Aug/2024,Hindustan Unilever Ltd.,HINDUNILVR,300.00,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,2722.05,-0.71,14523900.00,-1.93,0.70,0.63,7614000.00,2751300.00,0.36,-0.01,LongCover,"HINDUNILVR,"
14/Aug/2024,L&T Finance Ltd.,LTF,4462.00,Finance,Finance - NBFC,Mid Cap,160.46,-1.16,75742450.00,1.92,0.81,0.72,37775292.00,17290250.00,0.46,-0.02,NewShort,"LTF,"
14/Aug/2024,Birlasoft Ltd.,BSOFT,1000.00,Information Technology,IT - Software,Small Cap,566.00,0.06,12135000.00,-1.89,1.15,0.84,9369000.00,5113000.00,0.55,0.02,ShortCover,"BSOFT,"
14/Aug/2024,Exide Industries Ltd.,EXIDEIND,1800.00,Automobile & Ancillaries,Batteries,Mid Cap,486.20,-1.28,32970600.00,-1.89,0.48,0.50,34421400.00,13185000.00,0.38,0.00,LongCover,"EXIDEIND,"
14/Aug/2024,Lupin Ltd.,LUPIN,425.00,Healthcare,Pharmaceuticals & Drugs,Mid Cap,2073.95,-1.13,13636975.00,-1.87,0.30,0.45,5300175.00,6059225.00,1.14,-0.08,LongCover,"LUPIN,"
14/Aug/2024,The India Cements Ltd.,INDIACEM,2900.00,Construction Materials,Cement & Construction Materials,Small Cap,365.70,0.21,21025000.00,-1.77,0.71,0.70,20366700.00,17692900.00,0.87,0.00,ShortCover,"INDIACEM,"
14/Aug/2024,MRF Ltd.,MRF,5.00,Automobile & Ancillaries,Tyres & Allied,Mid Cap,135970.45,-1.10,66000.00,1.77,0.39,1.01,35890.00,21275.00,0.59,-0.12,NewShort,"MRF,"
14/Aug/2024,JK Cement Ltd.,JKCEMENT,125.00,Construction Materials,Cement & Construction Materials,Mid Cap,4107.20,-1.56,827500.00,1.74,0.67,0.57,240875.00,104375.00,0.43,-0.03,NewShort,"JKCEMENT,"
14/Aug/2024,Ultratech Cement Ltd.,ULTRACEMCO,100.00,Construction Materials,Cement & Construction Materials,Large Cap,11002.60,-2.38,2221500.00,-1.73,1.84,1.92,1514600.00,540800.00,0.36,0.00,AggressiveLongCover,"ULTRACEMCO,"
14/Aug/2024,SRF Ltd.,SRF,375.00,Chemicals,Chemicals,Mid Cap,2491.75,-1.16,5307000.00,1.64,0.77,0.55,2426250.00,1321125.00,0.54,0.00,NewShort,"SRF,"
14/Aug/2024,SBI Cards And Payment Services Ltd.,SBICARD,800.00,Finance,Finance - NBFC,Mid Cap,689.65,-0.33,28026400.00,1.63,0.64,0.73,13840800.00,8764000.00,0.63,0.01,NewShort,"SBICARD,"
14/Aug/2024,Tech Mahindra Ltd.,TECHM,600.00,Information Technology,IT - Software,Large Cap,1524.40,1.40,12426000.00,-1.62,1.53,1.37,6035400.00,4323600.00,0.72,-0.03,AggressiveShortCover,"TECHM,"
14/Aug/2024,Indraprastha Gas Ltd.,IGL,1375.00,Gas Transmission,Gas Transmission/Marketing,Mid Cap,538.50,-0.40,11435875.00,-1.60,0.39,0.36,11548625.00,5165875.00,0.45,-0.01,LongCover,"IGL,"
14/Aug/2024,Shree Cement Ltd.,SHREECEM,25.00,Construction Materials,Cement & Construction Materials,Large Cap,24338.95,0.55,310875.00,-1.60,0.32,0.31,201675.00,95750.00,0.47,0.00,ShortCover,"SHREECEM,"
14/Aug/2024,Abbott India Ltd.,ABBOTINDIA,20.00,Healthcare,Pharmaceuticals & Drugs,Mid Cap,27053.95,-0.94,148980.00,-1.57,0.25,0.27,89500.00,28840.00,0.32,-0.02,LongCover,"ABBOTINDIA,"
